lähdeaineistotunnus%käsite%määritelmä%selite%lähteet%luokka%lisätiedot%tieteellinen nimi
4209%lyhyenpäivänkasvi% [kasvi|kasvi], joka vaatii kukkiakseen olosuhteet, joissa vuorokaudessa on lyhyt valoisa jakso ja pitkä pimeä jakso%Lyhyenpäivänkasveille on ratkaisevaa, että pimeä jakso on katkeamaton ja riittävän pitkä ja että valoisa jakso ei ylitä tiettyä tuntimäärää. Lyhyenpäivänkasveja ovat monet trooppiset ja subtrooppiset kasvit; Suomessa niitä ovat kasvit, jotka kukkivat syksyllä tai aikaisin keväällä. Esimerkkejä lyhyenpäivänkasveista ovat soijapapu, asterit ja krysanteemit.%SLT2006, BS2001%Kasviekologia, kasvityyppi%%
4267%mesofyytti% [kasvi|kasvi], joka kasvaa kosteusarvoltaan keskimääräisessä elinympäristössä ja jolla ei ole erityisiä vaatimuksia elinympäristönsä kosteusolosuhteille%%SLT2006, BS2001%Kasviekologia, kasvityyppi%%
4463%piennarkasvi% [kasvilaji|kasvilaji], joka on  [kotiutunut|kotiutunut] erityisesti peltojen ja teiden pientareille%Pientareiden lajisto koostuu ihmisen muokkaamilla puolikulttuuripaikoilla toimeen tulevista  [alkuperäinen|alkuperäislajeista] ja ihmisen mukana saapuneista  [tulokas|tulokkaista]. Tien- ja radanvarret ovat olleet tärkeä leviämisväylä monille tulokaslajeille. 1800-luvun lopulla tai 1900-luvun alussa levinneitä piennartulokkaita ovat mm. tahmavillakko, kenttätyräkki (Euphorbia esula ssp. tommasiniana), pukinparta, harmio ja ratakrassi. Maanteiden suolaus on aiheuttanut muutamien merenrantakasvien, kuten kujasorsimon ja meriratamon, leviämisen tienpientareille. Viime vuosina mm. koristekasvikarkulaiset komealupiini ja kurtturuusu ovat levinneet tienpientareille. Oma ryhmänsä ovat pientareille kylvetyn nurmensiemenen mukana tulleet kasvit. Esim. jäykkänata (Festuca brevipila) on pystynyt asettumaan tienvarsille pysyvästi. Tahattomasti, kylvösiementen epäpuhtautena saapuneisiin lajeihin kuuluu mm. harvinainen miekkavihvilä (Juncus ensifolius). Pellonpientareiden lajisto koostuu yleensä moninaisesta sekoituksesta niitty- ja ketokasveja, rikkaruohoja ja heinänsiementulokkaita. Tienpientareilla on nyk merkitystä radikaalisti vähentyneiden perinteisten niittybiotooppien korvaajina.%SLT2006, BS2001%Kasviekologia, kasvityyppi%%
4494%pitkänpäivänkasvi% [kasvi|kasvi], joka vaatii kehittyäkseen ja kukkiakseen olosuhteet, joissa vuorokautta hallitsee pitkä valojakso%Pitkänpäivänkasveille tärkeää on, että pimeä jakso ei ylitä tiettyä tuntimäärää ja että valoisa jakso ylittää tietyn tuntimäärän vuorokaudessa. Valojakson kriittinen pituus vaihtelee eri kasveilla. Pitkänpäivänkasvit kukkivat loppukeväällä ja kesällä. Monet pohjoisten leveyksien kasvit, Suomen kasvit mukaanlukien, ovat pitkänpäivän kasveja (esimerkiksi apila, vehnä, pinaatti).%SLT2006, BS2001%Kasviekologia, kasvityyppi%%
4548%päiväneutraali% [kasvi|kasvi], jonka kehitys ja kukkiminen ovat vuorokauden valo- ja pimeäjakson suhteesta riippumattomia%Päiväneutraaleja ovat esimerkiksi monet rikkakasvit, ruusut ja tomaatti. Näillä kasveilla kukinta määräytyy muiden tekijöiden kuin päivän pituuden mukaan.%SLT2006, BS2001%Kasviekologia, kasvityyppi%%
4574%rantakasvillisuus%vesistön rannalla ylimmän ja alimman vedenpinnantason välisellä vyöhykkeellä kasvava  [kasvillisuus|kasvillisuus]% Rannan maaperä ja pinnanmuodot sekä veden ravinteisuus ja suolaisuus ovat tärkeimpiä rantakasvillisuuden muodostumiseen vaikuttavia tekijöitä. Myös rannan avoimuudella on suuri merkitys esimerkiksi aallokon ja jäiden liikkumisen välityksellä. Rantavyöhykkeet kehittyvät selvimmiksi hienojakoisella maalla suojaisilla, alavilla rannoilla. Keskivedenpinnan tason molemmin puolin on yleensä suursaravoittoista kasvillisuutta. Saraikon ulkopuolella matalassa rantavedessä kasvaa järvikortetta ja sitä ulompana järviruokoa ja kaislikkoa.%SLT2006%Kasviekologia, kasvityyppi%%
4858%typensuosijakasvi% [kasvi|kasvi], joka suosii typpipitoista elinympäristöä%Typpipitoisia kasvualustoja ovat esimerkiksi puutarhamaat ja monet maatalouden muovaamat paikat.Tyypillisiä typensuosijakasveja ovat esimerkiksi nokkonen, koiranputki, maitohorsma ja keltamo.%SLT2006%Kasviekologia, kasvityyppi%%
4923%vastuulaji% [laji|laji], jonka kannan ylläpitämiseen ja säilyttämiseen Euroopan unionin jäsenvaltiolla on velvollisuus%Suomella on kansainvälinen vastuu niiden lajien säilyttämisestä elinvoimaisina, jotka ovat  [kotoperäinen|kotoperäisiä] Suomelle tai Pohjois-Euroopalle. Lisäksi Suomi vastaa lajeista, joiden kokonaislevinneisyys on laaja, mutta jotka ovat yleisiä vain pienellä osalla aluetta ja joiden yksilöistä merkittävä osa (n. 15-20 prosenttia Euroopan kannasta) on Suomessa.%SLT2006%Kasviekologia, kasvityyppi%%
5005%alloktoninen% [laji|laji], joka on tullut esiintymisalueelleen sen ulkopuolelta mutta levinnyt ja  [kotiutunut|kotiutunut] sinne%Alloktoninen laji voi olla peräisin jopa toisesta maanosasta, esimerkiksi Suomessa Amerikasta peräisin oleva vesirutto.%BS2001%Kasviekologia, kasvityyppi%%
5007%amfitooppinen% [laji|laji] tai  [populaatio|populaatio], joka kykenee elämään useilla erilaisilla alueilla%Kyky elää erilaisilla alueilla voi liittyä esimerkiksi laajaan erilaisten ympäristötekijöiden sietokykyyn.%BS2001%Kasviekologia, kasvityyppi%%
5045%allotooppinen% [populaatio|populaatio], joka elää maantieteellisesti samalla alueella mutta eri habitaatissa kuin vertailukohtana oleva%Ks. myos yläkäsite: sympatrinen; vieruskäsite: syntooppinen%BS2001%Kasviekologia, kasvityyppi%%
5071%bioindikaattori% [ilmentäjälaji|ilmentäjälaji], joka on erityisen herkkä jollekin ympäristötekijälle ja kykenee siten ilmaisemaan ympäristön terveydentilaa%Bioindikaattori voi ilmentää esimerkiksi saasteen läsnäoloa mm. esiintyvyytensä muutoksella tai osoittamalla tietynlaisia oireita. Esimerkkejä bioindikaattoreista ovat ilman epäpuhtauksista kärsivät kasvit, kuten jäkälät, ja ravintoketjun huipulla olevat petoeläimet, kuten merikotka, muuttohaukka ja hylkeet.%BS2001%Kasviekologia, kasvityyppi%%
5075%biologinen laji%joukko, joka muodostuu yksilöistä, jotka lisääntyvät tai periaatteessa pystyvät lisääntymään esteettä keskenään ja saamaan lisääntymiskykyisiä jälkeläisiä%%BS2001%Kasviekologia, kasvityyppi%%
5079%biomarkkeri%tekijä tai ominaisuus, joka ilmentää ympäristön tai  [eliö|eliön] biologisen tilan muutosta%Biomarkkereita voivat olla esimerkiksi molekyylit, solut, eliöt, proteiinit ja hormonit. Niitä voidaan käyttää esimerkiksi osoittamaan ympäristön tai eliön altistumista vierasaineelle tai vierasaineen vaikutusta kyseiseen ympäristöön tai eliöön.%BS2001%Kasviekologia, kasvityyppi%%
5092%bipolaarinen% [laji|laji], jota esiintyy sekä pohjois- että etelänapa-alueella%%BS2001%Kasviekologia, kasvityyppi%%
5094%boreoalpiininen% [laji|laji], jota esiintyy boreaalisella vyöhykkeellä ja vuoristojen alpiinisella korkeusvyöhykkeellä%%BS2001%Kasviekologia, kasvityyppi%%
5128%valtalaji% [eliöyhteisö|eliöyhteisössä] runsaana esiintyvä laji%Valtalaji vaikuttaa merkittävästi eliöyhteisön rakenteeseen joko lukumääräisesti tai biomassaosuudellaan. Esimerkiksi linnuilla valtalajeja ovat tavallisesti enemmän kuin 10 prosenttia eliöyhteisön kokonaisparimäärästä käsittävät lajit.%BS2001%Kasviekologia, kasvityyppi%%
5130%dormantti% [kasvilaji|kasvilaji], joka kykenee vaipumaan horrokseen%Horros on tila, jossa kasvin kasvu ja kehitys (ml. siemenen itäminen) loppuvat väliaikaisesti. Horrokseen vaipuminen voi olla kasveille tapa selviytyä karuista olosuhteista, kuten kylmyydestä, kuumuudesta tai kuivuudesta.%BS2001%Kasviekologia, kasvityyppi%%
5155%eksoottinen% [laji|laji], joka on tullut tai tuotu esiintymisalueelleen muualta%Eksoottisten lajien tulo voi uhata esim.  [kotoperäinen|kotoperäisiä] lajeja.%BS2001%Kasviekologia, kasvityyppi%%
5180%epifylli% [kasvi|kasvi], joka kasvaa toisen kasvin lehden päällä%Epifyllejä on pääasiassa sammalten ja jäkälien ryhmissä ja niitä tavataan erityisesti trooppisissa pilvimetsissä.%BS2001%Kasviekologia, kasvityyppi%%
5185%epipeelinen% [eliö|eliö], joka elää vesistön pohjasedimentin pinnalla%%BS2001%Kasviekologia, kasvityyppi%%
5197%erotuslaji% [kasvilaji|kasvilaji], joka puuttuu jostakin kasvillisuustyypistä ja jota voidaan käyttää apuna eroteltaessa tyyppejä toisistaan%Erotuslajeja käytetään erityisesti assosiaatioita eroteltaessa yhdessä luonnehtijalajien kanssa.%BS2001%Kasviekologia, kasvityyppi%%
5236%pakolaislaji% [laji|laji], joka kykenee nopeasti asuttamaan avoimia, äkillisesti muuttuneita alueita mutta säilyttää asemansa niillä vain lyhyen ajan% Pakolaislajeilla on hyvät leviämiskeinot ja nopea lisääntymiskyky, mutta ne ovat kilpailukyvyiltään heikkoja. Ne ovat yleensä r-strategisia (nk. r-valinta). Esimerkkejä pakolaislajeista ovat rikkakasvit.%BS2001%Kasviekologia, kasvityyppi%%
5243%generalisti% [laji|laji], joka kykenee elämään useissa erityyppisissä olosuhteissa ja hyödyntämään useita erityyppisiä resursseja%Generalistin ekologisen lokeron sanotaan olevan laaja.%BS2001%Kasviekologia, kasvityyppi%%
5268%halobiontti% [eliö|eliö], joka elää suolapitoisessa ympäristössä%%BS2001%Kasviekologia, kasvityyppi%%
5269%halofiili% [laji|laji], joka suosii suolapitoista elinympäristöä%%BS2001%Kasviekologia, kasvityyppi%%
5277%hemeradiafori% [alkuperäiskasvi|alkuperäiskasvi], jonka levinneisyyteen ihmisen toiminta ei ole vaikuttanut tai joka on ihmistoiminnan vuoksi menettänyt alkuperäisiä kasvupaikkojaan, mutta saanut tilalle uusia%%BS2001%Kasviekologia, kasvityyppi%%
5279%hemiedafinen% [eliö|eliö], joka elää maaperän karikekerroksessa%%BS2001%Kasviekologia, kasvityyppi%%
5299%hydrobiontti% [eliö|eliö], joka elää vedessä%%BS2001%Kasviekologia, kasvityyppi%%
5300%vesihakuinen%1)  [laji|laji], joka suosii vettä elinympäristönään VAI 2)  [kasvilaji|kasvilaji], jonka siitepöly leviää virtaavan veden mukana%%BS2001%Kasviekologia, kasvityyppi%%
5301%hydrofobi% [laji|laji], joka karttaa vettä elinympäristönään%%BS2001%Kasviekologia, kasvityyppi%%
5304%hygrofiili% [http://tieteentermipankki.fi/wiki/Kasvitiede:laji|laji], joka suosii kosteuspitoista elinympäristöä%Hygrofiileja ovat esimerkiksi  [kosteikkokasvi|kosteikkokasvit].%BS2001%Kasviekologia, kasvityyppi%%
5319%ilmentäjälaji% [laji|laji], joka kykenee ilmaisemaan jotakin ympäristönsä ominaisutta%Esimerkiksi pronssi- ja rautakautisten asutusten ilmentäjälajit sikoangervo ja mäkikaura paljastavat muinaisasutuksen sijainnin.%BS2001, SLT2006%Kasviekologia, kasvityyppi%%
5395%kasmofyytti% [kalliokasvi|kalliokasvi], joka kasvaa kallionraoissa%%BS2001%Kasviekologia, kasvityyppi%%
5449%komofyytti% [kalliokasvi|kalliokasvi], joka kasvaa kallioseinämien hyllyillä%%BS2001%Kasviekologia, kasvityyppi%%
5455%vakiolaji% [laji|laji], jota tarkastellussa eliöyhteisötyypissä esiintyy säännöllisesti%Esimerkiksi havumetsillä ja lehdoilla on omat vakiolajinsa. Vakiolajiksi voidaan määritellä esimerkiksi laji, joka esiintyy vähintään 95 prosentissa satunnaisotoksista.%BS2001%Kasviekologia, kasvityyppi%%
5457%koprofiili% [kasvilaji|kasvilaji], joka suosii ulosteiden läheistä kasvualustaa%%BS2001%Kasviekologia, kasvityyppi%%
5467%kronolaji% [laji|laji], joka on esiintynyt useammassa kuin yhdessä geologisessa aikasarjassa%Vertaa paleolaji.%BS2001%Kasviekologia, kasvityyppi%%
5528%viljelyjäänne% [kasvi|kasvi], joka elää  [jäänne|jäänteenä] alkuperäisellä viljelypaikallaan%%SPK2005%Kasviekologia, kasvityyppi%%
5875%litofyytti% [kasvi|kasvi], joka elää kivipinnalla tai kivipinnan alla%Tyypillisiä litofyyttejä ovat jäkälät ja sammaleet.%BS2001%Kasviekologia, kasvityyppi%%
5960%myllykasvi% [tulokas|tulokas], joka on saapunut alueelle myllytoiminnan myötä%Myllykasveja esiintyy usein myllyjen luona, ja ne ovat usein saapuneet alueelle viljansiementen mukana. Myllykasvit ovat pääosin vieraita, jopa  [eksoottinen|eksoottisia]  [tulokas|tulokkaita]. Esimerkkejä myllykasveista ovat neidonunikko, hamppu ja sudenporkkana.%BS2001%Kasviekologia, kasvityyppi%%
5990%niukkaravinteinen% [kasvi|kasvi], joka suosii  [niukkaravinteinen_ymparisto|niukkaravinteista elinympäristöä]%%BS2001%Kasviekologia, kasvityyppi%%
6031%kalliokasvi% [kasvi|kasvi], joka kasvaa kallioilla%%BS2001%Kasviekologia, kasvityyppi%%
6058%polyterminen% [laji|laji], joka suosii korkeita lämpötiloja%Esimerkiksi suomalaisissa vesiekosysteemeissä polytermisten lajien optimilämpötila on huomattavasti yli 10 °C, ja ne saattavat kestää jopa 25 °C:n ympäristölämpötiloja.%BS2001%Kasviekologia, kasvityyppi%%
6206%typologinen laji%joukko, joka muodostuu yksilöistä, joilla on riittävä määrä tunnistuksessa käyttökelpoisia yhteisiä ominaisuuksia%Yksilöt jaetaan typologisiin lajeihin niiden fenotyypin erojen (esimerkiksi terälehtien lukumäärä) mukaan.%BS2001%Kasviekologia, kasvityyppi%%
6215%vastinlaji% [laji|laji] tai alalaji, joka on läheistä sukua toiselle samankaltaisessa habitaatissa mutta eri alueella esiintyvälle lajille tai alalajille%Esimerkiksi Euraasiassa esiintyvän poron vastinlaji on Pohjois-Amerikassa esiintyvä karibu.%BS2001%Kasviekologia, kasvityyppi%%
6229%satelliittilaji% [laji|laji], jota esiintyy vain harvaan sijaitsevissa paikallisissa eliöyhteisöissä%Satelliittilajeja voi esiintyä esimerkiksi ympäristösaarekkeissa. Satelliittilajien populaatiotiheydet ovat yleensä harvat ja niiden ekologisten lokeroiden jakauma on epätasainen. Siksi satelliittilajien häviäminen eliöyhteisöistä on yleistä. Esimerkiksi huomattava osa Suomen  [uhanalainen|uhanalaisista] lajeista on satelliittilajeja.%%Kasviekologia, kasvityyppi%%
