käsite%teksti
aivouurre%BS2001: "aivouurre sulcus mon. sulci, selkärankaisten etuaivojen (isoaivojen) pinnassa oleva vako (sulcus cerebri) tai pikkuaivojen pinnan vako (sulcus cerebelli). Uurteita (sulci) on esim. kädellisten aivoissa runsaasti, ja ne erottavat toisistaan aivopoimuja (gyri). Syn. aivovako. "
aivovaippa%BS2001: "aivovaippa pallium ks. etuaivokuori. "
aivoverkosto%BS2001: "aivoverkosto reticular formation/substance retikulaariformaatio; aivorungon sisäosassa ole-va harmaan aineen alue, joka käsittää keskiaivojen aivoverkoston (r.f. of mesencephalon) ja ydinjatkeen aivoverkoston (r.f. of medulla oblongata). Se on fylogeneettisesti vanhaa aivoaluetta, jossa on runsaasti hermosolukeskusten rykelmiä ja lyhyita hermosoluhaarakkeita ja tiheässä hermosolukytkentöjä, synapseja, etenkin aistimista nousevien tuntoratojen sivuhaaroissa. Alue säätelee mm. etuaivokuoren ja aivorungon tumakkeiden toimintaa ja siten eläimen vireystilaa, lihasten jännitystilaa sekä autonomisia ja endokrinologisia toimintoja. Eri aistimista keskushermostoon tulevat ja toisaalta etuaivokuoresta lähtevät hermoimpulssit säätelevät aivoverkoston aktiivisuutta. Erityisesti kipuaistimista tulevat impulssit aktivoivat tehokkaasti aivoverkostoa ja siten eläimen vi reystilaa. Selkäytimen sisäosien harmaan aineen aluetta on toisinaan nimitetty selkäytimen retikulaariformaatioksi. Aivoverkoston aktivoivaa järjestelmää kutsutaan lyhenteellä RAS (reticular activating system). "
akariaasi%BS2001: "akariaasi acari(di)asis acarinosis (kreik. akari = punkki), punkin aiheuttama tauti, kuten syyhy; syn. akaridiaasi, akarinoosi, akarioosi. "
akarisidit%BS2001: "akarisidit acaricides (lat. caedere = tappaa) punkkimyrkkyjä; kemikaaleja, joiden avulla tuhotaan punkkeja; ks. torjunta-aineet. "
akarologia%BS2001: "akarologia acarology (kreik. logos = oppi) punkkeja tutkiva biologian haara. "
akillesjänne%BS2001: "akillesjänne Achilles tendon (kreik. Akhilleus-sankarin mukaan) kantajänne; pohjelihaksen kantaluuhun liittävä jänne. Sen nopeasta venytyksestä aiheutuvaa pohjelihaksen supistusta nimitetään akillesre?eksiksi; ks. re?eksiliikkeet. "
akinesia%BS2001: "akinesia akinesia akinesis, 1. liikkumattomuus, liikuntakyvyttömyys, tahdonalaisten lihasten (yleensä aivosyntyinen) voimattomuus; 2. sydämen postsystolinen vaihe eli lepovaihe. Ks. akineesi. "
akkommodaatio%BS2001: "akkommodaatio accommodation (lat. accommodare = sovitella jonkin mukaan) biologiassa "
akontit%BS2001: "akontit acontia ? laments/threads acontia (kreik. akontion = pieni heittokeihäs), korallieläimillä endodermaalisiin väliseinämiin (sep-tat) liittyviä poltinsolullisia rihmoja, jotka tarvittaessa työntyvät esille eläimen pintaan. "
akseeninen%BS2001: "akseeninen axenic (kreik. a = ei ksenos = vie-ras), mikrobiton; esim. mikrobiesteen takana kasvatettu koe-eläinkanta tai puhdasviljelmä. Vrt. gnotobioottinen. "
aksiaalirauhanen%BS2001: "aksiaalirauhanen axial gland piikkinahkaisten perihemaalijärjestelmään liittyvä elin, joka koostuu sienimäisestä kudoksesta ja joka tuottaa mahdollisesti amebosyyttejä. "
aksolotli%BS2001: "aksolotli axolotl Meksikossa ja Yhdysvaltojen lounaisosien vesistöissä elävien tiikerisalamanterien (Ambystoma) vedessä liikkuva toukka, jo-ka vain vesistön kuivuessa kehittyy aikuiseksi. Se saadaan aikuistumaan myös tyroksiinikäsittelyllä. Tavallisesti aksolotli kuitenkin saavuttaa sukukypsyyden jo toukkamuotona, minkä vuoksi se aikaisemmin nimettiin toukkamuotona omaksi lajiksi. Ks. neotenia. "
aksoneema%BS2001: "aksoneema axoneme (kreik. nema = rihma) aitotumaisten eliöiden värekarvan tai siiman sisällä oleva mikrotubulusten muodostama pitkittäinen rakennelma. "
aksoni%BS2001: "aksoni axon (kreik. akson = akseli) hermosolun viejähaarake, joka yleensä johtaa hermoimpulsseja solukeskuksesta poispäin; on hermosyyn oleellinen osa (keskuslieriö). Päinvastoin kuin muut hermosolun haarakkeet (dendriitit) aksoni on yleensä pitkä ja haaroittuu vain loppupäästään. Aksonit voivat olla vain alle millila emäspareja. Tutkimuksessa käytettäviä akridiiniyhdisteitä ovat mm. ICR 170 ja ICR 191. "
akromegalia%BS2001: "akromegalia acromegaly (kreik. megas = suuri) kärkikasvuisuus; liittyy selkärankaisten kas-vuhormonin liikaeritykseen aikuisiässä. "
akrosomi%BS2001: "akrosomi acrosome acrosomal cap (kreik. soma = ruumis), siittiön päässä tuman etupäätä peittävä lakkimainen kalvorakenne. Sen sisältä vapautuu mm. proteiineja hajottavaa entsyymiä akrosiinia, joka hedelmöityksessä tekee mahdolliseksi siittiön tunkeutumisen munasolun pintarakenteiden läpi. "
aksopodi%BS2001: "aksopodi axopod axopodium, mon. axopodia, (kreik. pous = jalka), joidenkin alkueläinten, mm. aurinkoeläinten, valejalkatyyppi, joka muodostuu kiinteästä neulasmaisesta keskusakselista ja sitä ympäröivästä solulimasta. Aksopodit sijaitsevat säteittäisesti solukeskustan ympärillä ja eläin voi ojentaa tai supistaa niitä lisäämällä tai vähentämällä niissä olevien mikrotubulusten tubuliinin määrää. Ks. valejalka. "
aksoselooma%BS2001: "aksoselooma axocoel (kreik. koiloma = ontto) piikkinahkaisten alkion ruumiinontelorakkulan parillinen osarakkula, josta muodostuu kivikanava ja perihemaalijärjestelmä. Rinnakkaismuoto aksokelooma. Vrt. hydroselooma, protoselooma, somatoselooma. "
aktinopiliini%BS2001: "aktinopiliini actinopilin kitiinin ainesosa (proteiini), joka taittaa voimakkaasti valoa; mm. tärkeä tuntomerkki hämähäkkieläinten luokittelussa. "
aktiopotentiaali%BS2001: "aktiopotentiaali action potential (lat. actio = toiminta potentia = voima, teho), toimintajänniteaalto, impulssi; solukalvon sisä- ja ulkopuolen välillä vallitsevan sähköjännitteen hetkellinen muutos solun toimintavaiheen aikana. "
aktivaatiotaso%BS2001: "aktivaatiotaso activation level eliön tai sen jon-kin toiminnan aktiivisuustaso; esim. 1. biokemiallisen tai fysiologisen reaktion toimintataso; 2. etologiassa merkitsee eläimen aktiivisuustasoa tietyn toiminnan suorittamiseen; vaikeasti erotettavissa käsitteestä vire. "
aktiviini%BS2001: "aktiviini activin ks. inhibiini. aktomyosiini, actomyosin, lihassolun ym. supis"
akustikolateraalinen järjestelmä%BS2001: "akustikolateraalinen järjestelmä acoustico-la-teralis system ks. kylkiviiva-aistimet. "
akustinen%BS2001: "akustinen acoustic (kreik. akouein = kuulla) ääneen, kuuloon tai kuuloelimiin viittaava. "
akustiset elimet%BS2001: "akustiset elimet acoustic organs kuuloelimet; ks. kuulo(aisti). "
akuutti toksisuus%BS2001: "akuutti toksisuus acute toxicity (kreik. toksikon = nuolimyrkky) akuutti myrkyllisyys; erilaisten kemiallisten ja mikrobiologisten tekijöiden eliöön kohdistama nopea myrkkyvaikutus. Se ilmenee yleensä muutamassa minuutissa, tunnissa tai vuorokaudessa. Ihmisen käyttöön ottamista uusista aineista pyritään akuutti toksisuus testaamaan joillakin eläinlajeilla. Tuloksen perusteella arvioidaan aineen myrkyllisyys ihmiselle, ympäristöön joutuvista aineista myös alueella eläville eläimille. Aineen myrkyllisyys ilmoitetaan yleensä yksikkönä mg/kg elopainoa tai vedessä mg/kg vettä (ppm). Lakien ja asetusten mukaan on käytettäväksi tarkoitetuilla torjunta-, lääke-, ym. aineilla suoritettava sekä akuutit että krooniset toksisuuskokeet (toksisuustestit). Ks. krooninen toksisuus, LD50. "
alakunta%BS2001: "alakunta subkingdom eläinkunnan luokittelussa käytetty systemaattinen taksoni kunnan ja pääjakson välissä; eläinkunta jaetaan neljään alakuntaan: alkueläimet (Protozoa), laakkoeläimet (Phagocytellozoa), sienieläinmäiset (Parazoa) ja monisoluiset (Eumetazoa). Eräät tutkijat erottavat Eumetazoan kahdeksi alakunnaksi, harvasoluiset (Mesozoa) ja monisoluiset (Metazoa). Syn. valtaryhmä."
alasin%BS2001: "alasin anvil incus, nisäkkäiden välikorvan kuuloluista keskimmäinen. "
albiino%BS2001: "albiino albino (lat. album = valkoinen) eläinyksilö, jolla väripigmentin synteesiä ei tapahdu tyrosinaasi-entsyymiä tuottavan geenin puuttumisen tai virheellisyyden vuoksi. Tämän vuoksi eläimen iho, karvat (hiukset) ja höyhenet ovat valkoiset ja silmät punaiset (verisuonet heijastuvat silmän pohjasta). Monet pienet koe-eläi-met (jyrsijät, kaniinit) ovat usein valikoidusti albiinoja. Albinismi on resessiivisesti periytyvä ominaisuus, ts. sen aikaansaava perintötekijä ilmenee vain, jos se periytyy molemmilta vanhemmilta. Se onkin eläinkunnassa harvinainen siksi, että albiinon selviytyminen lisään-tymisikään asti on vaikeaa. Albiinojen määrä ihmisten keskuudessa vaihtelee alueittain ja on keskimäärin vain muutama yksilö 100 000:ta ihmistä kohti. Myös muunlaiset geneettiset tai ympäristötekijöistä johtuvat häiriöt kuin albinismi saattavat muuttaa pigmentin muodostumista, toisinaan myös paikallisesti. Tällaisia häiriöitä kutsutaan usein virheellisesti osittaisiksi albiinoiksi. Näitä ovat esim. varikset, joilla on valkoisia sulkia (white-spotted phenotype). "
albumiinirauhanen%BS2001: "albumiinirauhanen albumin gland albumen gland, kotiloiden lisäsukupuolirauhanen, jonka albumiinia sisältävä erite ympäröi hedelmöityneen munasolun. Hermafrodiittitiehyt liittää rauhasen ovotestikseen. "
aldosteroni%BS2001: "aldosteroni aldosterone lisämunuaisen kuorikerroksesta, nisäkkäillä sen uloimmasta kerroksesta (zona glomerulosa) erittyvä steroidihormoni. Se on selkärankaisten tärkein mineralokortikoidi, joka säätelee veden ja elektrolyyttien tasapainoa elimistössä. Mineralokortikoidit stimuloivat Na+- ja K+-ionien aktiivista vaihtokuljetusta munuaisten nefroneissa. Siten ne estävät natriumionien (ja niiden mukana veden) ja edistävät kalium- ja vetyionien poistumista virtsan mukana. Mineralokortikoidien eritystä säätelevät em. ionien määrä veressä, angiotensiini ja jossakin määrin kortikotropiini. "
alenevan rajavyöhykkeen teoreema%BS2001: "alenevan rajavyöhykkeen teoreema marginal value theorem E. L. Charnovin 1976 esittämä matemaattinen malli, joka käsittelee laikuittaisessa ympäristössä saalistavan eläimen optimaalista viipymisaikaa kussakin laikussa. "
aleutiantauti%BS2001: "aleutiantauti Aleutian sickness plasmosytoosi. "
alfafetoproteiini%BS2001: "alfafetoproteiini alpha foetoprotein amer. alpha fetoprotein, AFP (lat. foetus = sikiö), eri-tyisesti sikiön veressä ja sikiövedessä oleva proteiini, jonka määrää mittaamalla voidaan seu-rata sikiön kehittymistä. Aikuisten nisäkkäiden veressä sitä on vain hyvin pieniä määriä, mutta määrä lisääntyy voimakkaasti esim. maksasyövän vaikutuksesta. Sikiön ja vastasyntyneen kudoksissa on runsaasti muitakin fetoproteiineja, jotka häviävät ja korvautuvat muilla proteiineilla kehityksen jatkuessa. "
alfasalpaaja%BS2001: "alfasalpaaja alpha blocker hermoston ja adrenergisten hormonien toimintaan liittyviä alfareseptoreja salpaava aine; ks. adrenergiset reseptorit. "
alilämpöisyys%BS2001: "alilämpöisyys hypothermia hypotermia."
alkaloosi%BS2001: "alkaloosi alkalosis elimistön normaalia emäksisempi tila ja siitä aiheutuva kompensaatioreaktio. Se voi aiheutua hiilidioksidin liiallisesta poistumisesta liian kiivaan keuhkotuuletuksen vuoksi (respiratorinen alkaloosi) tai aineenvaihdunnan muutoksista (metabolinen alkaloosi). Vastakohta asidoosi. "
alkeisjuova%BS2001: "alkeisjuova primitive streak vesikalvollisten selkärankaisten alkiolevyyn gastrulaation alussa muodostuva pitkittäinen kudospaksunnos, josta mesodermi ja endodermi liukuvat ektodermin alle. Alkeisjuovan etupään laajennos, Hensenin silmu (primitive node/knot), vastaa sammakkoeläinten alkioiden alkusuun ylähuulta. "
alkiokalvot%BS2001: "alkiokalvot extraembryonic membranes, embryonic membranes, vesikalvollisten selkärankaisten (Amniota: matelijat, linnut, nisäkkäät) alkiota ympäröivät kalvot. Vesikalvo (amnion) muodostuu alkion reunoista työntyvinä ektodermin ja mesodermin poimuina, jotka kasvavat yhteen alkion yli. Muodostuneen kalvon ja alkion väliin jää nesteen (sikiövesi, lapsivesi) täyttämä amnionontelo, jossa alkio kelluu. Vesikalvo muodostaa alkiolle fysikaalisen suo-jan. Myös suonikalvo (chorion) syntyy mainituista poimuista ympäröimään sekä vesikalvoa että alkiota. Se palvelee hengityskaasujen vaihtoa, ravitsemusta ja veren puhdistumista kuona-aineista. Alkion loppusuolen pullistumasta muodostuu kuona-aineiden varastointia palveleva rakkokalvo (allantois), joka kasvaa ja laajenee alkion ulkopuolle. Matelijoilla ja linnuilla se liittyy läheisesti energiavarastona toimivaan ruskuaispussiin toimien hengityselimenä sekä erityspintana (virtsahappo kerääntyy sen onteloon). Nisäkkäillä pussieläimiä lukuun ottamatta rakkokalvo sulautuu jo varhain yhteen suonikalvon kanssa ravitsemuskalvoksi (allantochorion). Tämä kalvo muodostaa istukan sikiönpuoleisen osan ja napanuoran, joten sen toiminta liittyy hengitykseen, ravitsemukseen sekä eritykseen. Nisäkkäiden alkiokalvoista käytetään myös nimeä sikiökalvot. "
alkiokerrokset%BS2001: "alkiokerrokset germ layers eläinalkion varhaiskehityksessä syntyvät kudoskerrokset: ulkokerros eli ektodermi, keskikerros eli mesodermi ja sisäkerros eli endodermi. Alkeellisimmilla eläinryhmillä, kuten sieni- ja polttiaiseläimillä, keskikerrosta ei muodostu. Syn. alkiolehdet; ks. alkionkehitys. "
alkiolevy%BS2001: "alkiolevy embryonic disc vesikalvollisten selkärankaisten blastodermi.  "
alkionsiirto%BS2001: "alkionsiirto embryo transfer varhaisen nisäkäsalkion siirto sopivan vastaanottajanaaraan kohtuun, jossa alkio kehittyy poikaseksi. Siirrettävä alkio on yleensä tuotettu keinohedelmöityksen avulla. "
alkionysty%BS2001: "alkionysty embryoblast nystymäisenä erottuva solyryhmä nisäkkään varhaisessa alkiossa; muo-dostuu vähäruskuaisisen munasolun kehittyessä alkiorakkulan eli blastokystin niistä soluista, joista tuleva eläinyksilö kehittyy trofoblastin sisäpuolella. "
alkiorakkula%BS2001: "alkiorakkula blastocyst nisäkkään alkionkehityksen varhaisvaihe, blastokysti. "
alkiotasku%BS2001: "alkiotasku brood pouch eräiden selkärangattomien pussimainen ontelo, johon emo sijoittaa kehittyvät munansa tai alkionsa; esim. siirojen alkiotaskut ovat vartaloraajojen tyvessä. Vanh. syn. sikiötasku. "
alkuitusolu%BS2001: "alkuitusolu primordial germ cell selkärankaisten sukupuolisolujen kantamuoto, joka alkion-kehityksen aikana vaeltaa sukupuolirauhaseen sen ulkopuolelta. "
alkujaokkeet%BS2001: "alkujaokkeet somites somiitit; selkärankaisalkion selkäjänteen kahden puolen olevat jaokkeiset kudosnauhat, jotka muodostuvat mesodermijuosteiden pilkkoutuessa peräkkäisiin osiin; jaokkeiden lukumäärä kuvastaa alkionkehityksen vaihetta, ts. määrä kasvaa kehityksen ai-kana. Alkujaokkeista muodostuu myöhemmin kolme pitkittäistä osaa: sisinnä selkärangan ja kallonpohjan aiheet, sklerotomit, keskellä var-talon lihasten aiheet, myotomit, ja uloinna ihon verinahan aiheet, dermatomit. Syn. mesodermaaliset segmentit, mesoblastiset segmentit, alkeisjaokkeet. "
alkukalat%BS2001: "alkukalat ostracoderms Ostracodermi, ostrakodermit; ordoviikkikaudelta devonikaudelle (tai hiilikauden alkuun) elänyt kalaryhmä, jo-hon kuuluivat vanhimmat tunnetut selkärankaiset ja jota on pidetty leuattomien selkärankaisten kantamuotona. Eräiden alkukalojen rakenteet viittaavat kuitenkin myös leuallisten selkärankaisten kehityslinjaan. Kaikkia alkukaloja peittivät luulevyt, jotka saattoivat muodostaa yhtenäisen luupanssarin; joiltakin lajeilta puuttuivat parilliset evät kokonaan. "
alkuliskot%BS2001: "alkuliskot rhynchocephalians, Rhyncho cephalia, matelijoihin kuuluva alkeellinen lah-ko, jonka lajeja on ollut maapallolla triaskaudelta nykypäiviin asti; nykyisin on elossa vain yksi laji, Uuden-Seelannin saaristossa tuatara (Sphenodon punctatus). Syn. Sphenodonta. "
alkunilviäiset%BS2001: "alkunilviäiset monoplacophorans Monoplacophora, pääosin sukupuuttoon kuollut nilviäisluokka, jonka jäljellä olevat lajit elävät valtamerten syvänteissä; eräät alkunilviäisten rakenneominaisuudet viittaavat siihen, että ne olisivat kotiloiden, simpukoiden ja pääjalkaisten kantamuotoja. Ks. nivelkotilot. "
alkusuiset%BS2001: "alkusuiset protostomes Protostomia (Protostomata), ryhmä selkärangattomia eläimiä, joita yhdistävät eräät yhtäläisyydet alkionkehityksessä. Niillä on oikea ruumiinontelo (coelo-ma) ja alkiovaiheessa alkusuu, blastopori, joka jää joko suuksi tai joillakin lajeilla yhteiseksi suu-hylkyaukoksi. Alkusuisia ovat mm. nivelmadot (Annelida), nilviäiset (Mollusca) ja niveljalkaiset (Arthropoda). Syn. protostomit. Vrt. jälkisuiset. "
alkusuoli%BS2001: "alkusuoliarchenteronmon.archentera,gastrocoel, monien eläinten varhaisen alkionkehityksen aikana syntyvä ontelo; muodostuu alkion gastrulavaiheen alkaessa, kun blastulan pinta painuu sisään (invaginaatio). Myöhemmin ontelo erilaistuu ruuansulatuskanavaksi. Alkusuoleen johtava aukko, alkusuu, kehittyy peräaukoksi ja suu puhkeaa myöhemmin ontelon toiseen päähän (jälkisuiset) tai toisissa eläinryhmissä alkusuusta tulee lopullinen suuaukko (alkusuiset). Alkusuolen katto on aluksi me-sodermia, kunnes alhaalta kasvaa endodermi sen ja ontelon väliin. Syn. gastroselooma, gastrokeeloma. "
alkusuu%BS2001: "alkusuu blastopore varhaisen eläinalkion alkusuoleen johtava aukko. Syn. protostoma, blastopori; ks. alkusuoli. "
alkuvirtsa%BS2001: "alkuvirtsa glomerular filtrate glomerulussuodos; selkärankaisten munuaisten toiminnallisessa yksikössä, nefronissa, munuaiskeräsen koteloon suodattunut neste. Se sisältää veriplasman ainesosat proteiineja lukuun ottamatta. Lopullisen virtsan määrään verrattuna alkuvirtsaa syntyy munuaisissa monikymmenkertainen määrä, ja veden lisäksi monet muutkin aineet imeytyvät siitä suureksi osaksi takaisin verenkiertoon. Syn. primaarivirtsa. "
alkion ravitsemuskalvo%BS2001: "allantochorion chorioallantoic membrane (engl. lat., kreik. allantoeides = makkaran muotoinen, khorion = iho, nahka), alkion ravitsemuskalvo; ks. alkiokalvot. "
allantoidit%BS2001: "allantoidit allantoideans Allantoidea, rakkokalvolliset; yhteisnimitys niille selkärankaisille (matelijat, linnut ja nisäkkäät), joiden alkioilla on allantois eli rakkokalvo; ks. alkiokalvot. "
allantoiini%BS2001: "allantoiini allantoin (lat. allantois = alkion rakkokalvo) 5-ureidohydantoiini, virtsahapon hapettumistuote; nisäkkäiden (paitsi ihmisen ja ihmisapinoiden) virtsassa poistuva puriinityp-piaineenvaihdunnan lopputulos; joissakin kasveissa typen varastomuoto. "
Allenin sääntö%BS2001: "Allenin sääntö Allen’s rule (Grant Allen 1848-99), eliömaantieteellinen sääntö, joka esittää, että nisäkkäillä kylmään ilmastoon sopeutuneilla lajeilla ja alalajeilla ruumiin ulokkeet, kuten korvat, raajat ja häntä, ovat keskimäärin lyhyempiä suhteessa ruumiin kokoon kuin saman tai lähisukuisen lajin lämpimään ilmastoon sopeutuneilla yksilöillä. Tämän vuoksi lämpöä haihduttava ruumiin pinta-ala on pienempi esim. pohjoisen kylmemmissä olo suhteissa. Vrt. Bergmannin sääntö, Glogerin sääntö. "
allergia%BS2001: "allergia allergy (kreik. allos = toinen muu, erilainen, ergon = työ), immunologinen herkistyminen; monimutkainen immuunijärjestelmän yliherkkyysreaktio, joka voi syntyä elimistön jouduttua toistuvasti kosketuksiin tiettyjen vierasaineiden eli allergeenien kanssa (esim. bakteeri-, kasvi, eläin-, metalli- tai lääkeaineallergeeni, usein vieras proteiini). Allergiasssa antigeenin ja sen vasta-aineen reaktio tapahtuu yleensä iholla tai limakalvolla. Parhaiten tunnetaan ihmisen allergiareaktioita, mutta periaat-teessa ne ovat mahdollisia muillakin selkärankaisilla. "
allomoni%BS2001: "allomoni allomone (kreik. hormon = liikkeelle paneva) eläimen erittämä kemiallinen yhdiste, joka toimii signaalina toisen lajin yksilöille. Vrt. feromoni. "
altrisiaalinen%BS2001: "altrisiaalinen altricial (lat. altrix = ruokkija) kuoriutumisen tai syntymän jälkeen huolehtimista ja ruokkimista vaativa, tavallisesti alaston ja sokea poikanen, esim. linnuilla pesäviipyinen. Vrt. pesäpakoinen. "
altruismi%BS2001: "altruismi altruism (lat. alter = toinen) epäitsekkyys; esim. eläinten epäitsekäs käyttäytyminen, itsensä alttiiksi saattava tai itsensä uhraava käyttäytyminen; ts. mikä tahansa käyttäytymismalli, joka lisää kohteen menestymistä altruistisen yksilön kustannuksella. Hinta voi olla esim. kasvanut riski joutua saalistuksen kohteeksi altruistisen toiminnan aikana. Altruismia on todettu esim. eräillä lintulajeilla, joilla nuoret yksilöt osallistuvat emojensa seuraavan pesyeen ruokintaan. Adj. altruistinen, epäitsekäs. Ks. Hamiltonin sääntö, sukulaisvalinta. "
alula%BS2001: "alula (engl. lat. = pikkusiipi) linnun peukalon luihin kiinnittyvien kolmen tai neljän pienen sulan muodostama siiven osa, pikkusiipi. "
Alu-perhe%BS2001: "Alu-perhe Alu family (Alu < Arthrobacter luteus -bakteeri) ihmisen genomissa tavattava ryhmäeri puolille kromosomistoa sijoittuvia, toisiaan muistuttavia DNA-sekvenssejä, joiden molemmissa päissä on Alu-restriktioentsyymin katkaisukohta. Termiä käytetään yleisesti viittaamaan ihmisgenomin yleisimpään SINEjaksoon. Ks. rajaava endonukleaasi. "
Alzheimerin tauti%BS2001: "Alzheimerin tauti Alzheimer’s disease (Alois Alzheimer 1864-1915), Alzheimerin dementia; vanhuusiässä, harvemmin jo myöhäisessä kes-ki-iässä, kehittyvä aivosairaus, johon liittyvät mm. muistin heikkeneminen ja lopulta menetys, mielenhäiriöt sekä paikan ja ajan tajun heikkeneminen. Sairaus aiheutuu aivosolujen degeneroitumisesta, erityisesti aivokuoren ja hippokampuksen alueilla. Muutokset näkyvät ensimmäisinä kolinergisten aivosolujen toi minnan heikkenemisenä ja solukuolema-na, myöhemmin vastaavina muutoksina mm. adrenergisissä ja serotoninergisissä aivosoluissa. Histologisesti rappeutuvassa aivokudoksessa on nähtävissä ns. seniiliplakkeja, ts. epänormaaleja hopealla värjäytyviä alueita (möykkyjä), joissa rasvamaisen ytimen ympärillä on säikeistä tai jyväistä proteiiniainesta, amyloidia. Myös hermosolujen sisäiset säierakenteet, neuro?brillit, ovat paksuntuneet ja kiertyneet. Tautia ei pystytä parantamaan, mutta taudin etenemistä on saatu jonkin verran hidastetuksi etenkin kolinesteraasia ehkäise vien aineiden käytöllä, jolloin asetyylikoliinin määrä aivoissa pysyy kor keampana. Varhain (noin 40-vuotiaana) puhkeavalle Alzheimerin taudille altistaa presenilin-nimisen geenin mutaatio. "
amakriinisolu%BS2001: "amakriinisolu amacrine cell (kreik. a = ei makros = pitkä, iso, in-< is = syy, säie), selkärankaissilmän verkkokalvon hermosolutyyppi, jolla ei ole aksonia, hermosyytä, kuten yleensä hermosolussa; dendriittihaarakkeillaan se säätelee näköradan toimintaa. "
ambivalentti käyttäytyminen%BS2001: "ambivalentti käyttäytyminen ambivalent behaviour käyttäytymismuoto, joka saattaa ilmetä ristiriitatilanteissa, jolloin eläimeen vaikuttaa kaksi tai useampia motivaatioita samanaikaisesti. Tällöin sen käyttäytymisessä voidaan havaita molempien motivaatioiden aikaansaamien toimintojen osia. Esim. vahvaa tunkeilijaa vastaan reviiriään puolustavalla lokilla saattaa ilmetä sekä pakoon että hyökkäykseen liittyviä toimintoja. "
amblyopia %BS2001: "amblyopia (engl. kreik. amblys = hämärä huono, ops = silmä), näkökyvyn heikkeneminen ilman silmässä havaittavaa elimellistä vikaa. "
ambulakraali%BS2001: "ambulakraali ambulacrum mon. ambulacra (lat. ambulare = kävellä), 1. punkkien raajan uloin jaoke, joka muodostaa raajan toiminnallisen kärkiosan; keskeinen osa ambulakraalista on apoteeli; 2. piikkinahkaisten ruumiin pinnan viisi säteittäistä aluetta, joissa ovat imujalat. "
ambulakraalielimistö vesiputkilosto %BS2001: "ambulakraalielimistö vesiputkilosto "
ambulakraalilevyt%BS2001: "ambulakraalilevyt ambulacral plates merisiilien pallomaisen ruumiin pinnalla, suun ja peräaukon välillä viitenä vyöhykkeenä olevat levyt. Niiden pinnan aukosta työntyvät imujalat. Vrt. interambulakraalilevyt. "
ameba%BS2001: "ameba amoeba, ameba, mon. am(o)ebae, am(o)ebas(kreik. amoibe = muutos), alkueläinsukuun Amoeba kuuluva eläin; amebat kuuluvat juurieläinten (Rhizopoda) yläluokkaan (pääjakso Sarcomastigophora). Sukuun kuuluu useita lajeja, jotka elävät runsaina varsinkin kosteassa maaperässä ja pienvesissä; nimensä mukaisesti ne pystyvät muuttamaan muotoaan. Jotkin lajit ovat loisia aiheuttaen infektioita (amebiaasi) monissa eläimissä, kuten nisäkkäissä. Amebat työntävät soluruumiistaan ulokkeita, valejalkoja, joiden avulla ne liikkuvat ja ottavat ravintoa soluruumiiseensa. Ks. fagosytoosi. "
amebamainen%BS2001: "amebamainen amoeboid amer. ameboid, "
amebiaasi%BS2001: "amebiaasi amoebiasis amer. amebiasis, mikä tahansa amebojen aiheuttama sairaus; ihmisellä tunnetuin on suoliameban (Entamoeba histolytica) aiheuttama punatauti. "
amebosyytti%BS2001: "amebosyytti amoebocyte (kreik. kytos = ontelo solu), amebamaisesti muotoaan muuttava ja liikkuva solu; esim. sienieläimillä amebosyytit jaetaan viiteen ryhmään: arkeosyytit, joista syntyy muita soluja kuten sukupuolisoluja, skleroblastit, spongoblastit ja kollensyytit, jotka vastaavat epiteeli- ja sidekudossoluja, sekä myosyytit eli lihassolut. Ks. ameba. "
ameloblasti%BS2001: "ameloblasti ameloblast (vanh. engl. amel = emali, kreik. blastos = alku, itu), hampaan kiillettä muodostava solutyyppi; ameloblastit ovat lieriömäisiä epiteelisoluja kiille-elimen sisemmässä kerroksessa. Hampaan kehittyessä solut muodostavat kiillekerroksen peittämään ham-paan terää; hampaan valmistuessa ne jäävät kiilteen sisään ja kuolevat. Syn. enameloblasti (enameloblast, enamel cell), adamantoblasti (adamantoblast). Ks. hammas. "
ametabolinen%BS2001: "ametabolinen ametabolous kuvaa eläimiä, joilta puuttuu muodonvaihdos. "
amfibinen%BS2001: "amfibinen amphibian amphibious (kreik. bios = elämä), sekä maa- että vesielämään sopeutunut; esim. sammakkoeläimet (Amphibia). "
amfiblastula%BS2001: "amfiblastula amphiblastula mon. amphiblastulae, amer. myös amphiblastulas (kreik. blastos = silmu, itu), eräiden sienieläinten ontelollinen toukkamuoto, jonka etupäässä on siimallisia mikromeerisoluja ja takapäässä jyväsmäisiä arkeosyyttisoluja (makromeerit); ks. arkeosyytti, parenkyymula. "
amfibolinen%BS2001: "amfibolinen amphibolic (kreik. amfiballein = heittää ympäriinsä kahtaalle), 1. kuvaa eliötä tai elintä, joka kykenee suuntautumaan joko eteen- tai taaksepäin, kuten pöllön am?bolinen uloin varvas; 2. biokemiassa kuvaa aineenvaihdunnan katabolisia reaktiota, jossa on prekursoreita myös anabolisiin reaktioihin; ks. katabolia, anabolia. "
amfidi%BS2001: "amfidi amphid (kreik. am?dea = kiedottu ympärille) sukkulamatojen pään pieni parillinen aistinelin (aistinkuoppa), joka reagoi todennäköisesti kemiallisiin ärsykkeisiin; on yleensä surkastunut loisivilla sukkulamadoilla. Vrt. fasmidit. "
